ConfigIndex,InaccuracyType,Steps,TerminationReason,BugFound
config_7385,accurate,28,Crashed,True
config_7386,accurate,977,Crashed,True
config_7387,accurate,436,Crashed,True
config_7388,accurate,1358,Crashed,True
config_7334,accurate,3,Crashed,True
config_7335,accurate,445,Crashed,True
config_7336,accurate,2928,Crashed,True
config_7337,accurate,4842,Crashed,True
config_7338,accurate,1330,Crashed,True
config_7339,accurate,1717,Complete,False
config_734,accurate,10,Crashed,True
config_7340,accurate,1629,Complete,False
config_7341,accurate,1027,Crashed,True
config_7342,accurate,3029,Crashed,True
config_7343,accurate,4139,Complete,False
config_7344,accurate,4351,Complete,False
config_7345,accurate,248,Crashed,True
config_7346,accurate,247,Crashed,True
config_7347,accurate,2832,Crashed,True
config_7348,accurate,3940,Crashed,True
config_7349,accurate,1612,Complete,False
config_735,accurate,18,Crashed,True
config_7350,accurate,50,Crashed,True
config_7351,accurate,66,Crashed,True
config_7406,accurate,68,Crashed,True
config_7407,accurate,7717,Complete,False
config_7408,accurate,2613,Crashed,True
config_7409,accurate,871,Crashed,True
config_741,accurate,257,Crashed,True
config_7410,accurate,451,Crashed,True
config_7411,accurate,1716,Crashed,True
config_7412,accurate,241,Crashed,True
config_7413,accurate,5,Crashed,True
config_7414,accurate,1467,Crashed,True
config_7415,accurate,67,Crashed,True
config_7416,accurate,236,Crashed,True
config_7417,accurate,1,Crashed,True
config_7418,accurate,74,Crashed,True
config_7419,accurate,8833,Complete,False
config_742,accurate,1,Crashed,True
config_7420,accurate,184,Crashed,True
config_7421,accurate,1,Crashed,True
config_7422,accurate,72,Crashed,True
config_7423,accurate,59,Crashed,True
config_7389,accurate,653,Complete,False
config_739,accurate,28,Crashed,True
config_7390,accurate,8028,Complete,False
config_7391,accurate,36,Crashed,True
config_7392,accurate,4443,Crashed,True
config_7393,accurate,445,Crashed,True
config_7394,accurate,441,Crashed,True
config_7395,accurate,376,Crashed,True
config_7396,accurate,6361,Complete,False
config_7397,accurate,909,Crashed,True
config_7398,accurate,2353,Complete,False
config_7399,accurate,53,Crashed,True
config_74,accurate,901,Complete,False
config_740,accurate,434,Crashed,True
config_7400,accurate,1,Crashed,True
config_7401,accurate,60,Crashed,True
config_7402,accurate,38,Crashed,True
config_7403,accurate,1110,Crashed,True
config_7404,accurate,48,Crashed,True
config_7405,accurate,18,Crashed,True
config_7460,accurate,737,Crashed,True
config_7461,accurate,3749,Complete,False
config_7462,accurate,3263,Crashed,True
config_7463,accurate,49,Crashed,True
config_7464,accurate,1,Crashed,True
config_7465,accurate,247,Crashed,True
config_7466,accurate,26,Crashed,True
config_7467,accurate,984,Crashed,True
config_7468,accurate,436,Crashed,True
config_7469,accurate,522,Crashed,True
config_747,accurate,236,Complete,False
config_7470,accurate,848,Crashed,True
config_7471,accurate,1,Crashed,True
config_7472,accurate,1517,Complete,False
config_7473,accurate,3128,Complete,False
config_7474,accurate,4344,Complete,False
config_7475,accurate,1,Crashed,True
config_7476,accurate,2022,Complete,False
config_7477,accurate,8,Crashed,True
config_7478,accurate,449,Crashed,True
config_7226,accurate,3681,Crashed,True
config_7227,accurate,1687,Complete,False
config_7228,accurate,1344,Complete,False
config_7229,accurate,16,Crashed,True
config_723,accurate,70,Crashed,True
config_7230,accurate,2592,Complete,False
config_7231,accurate,7788,Complete,False
config_7232,accurate,6592,Complete,False
config_7233,accurate,193,Complete,False
config_7234,accurate,1874,Crashed,True
config_7235,accurate,2994,Complete,False
config_7236,accurate,432,Crashed,True
config_7237,accurate,4429,Crashed,True
config_7238,accurate,4492,Complete,False
config_7239,accurate,2701,Crashed,True
config_724,accurate,968,Crashed,True
config_7240,accurate,4495,Crashed,True
config_7241,accurate,977,Crashed,True
config_7242,accurate,3355,Complete,False
config_7243,accurate,258,Crashed,True
config_7532,accurate,3331,Crashed,True
config_7533,accurate,18,Crashed,True
config_7534,accurate,9,Crashed,True
config_7535,accurate,2943,Crashed,True
config_7536,accurate,4,Crashed,True
config_7537,accurate,1729,Crashed,True
config_7538,accurate,445,Crashed,True
config_7539,accurate,56,Crashed,True
config_754,accurate,357,Complete,False
config_7540,accurate,60,Crashed,True
config_7541,accurate,1984,Crashed,True
config_7542,accurate,248,Crashed,True
config_7543,accurate,476,Crashed,True
config_7544,accurate,434,Crashed,True
config_7545,accurate,2177,Crashed,True
config_7546,accurate,1,Crashed,True
config_7547,accurate,55,Crashed,True
config_7548,accurate,425,Crashed,True
config_7549,accurate,1896,Crashed,True
config_755,accurate,62,Crashed,True
config_7497,accurate,46,Crashed,True
config_7498,accurate,70,Crashed,True
config_7499,accurate,479,Crashed,True
config_75,accurate,2788,Complete,False
config_750,accurate,3024,Crashed,True
config_7500,accurate,1912,Crashed,True
config_7501,accurate,7954,Complete,False
config_7502,accurate,435,Crashed,True
config_7503,accurate,68,Crashed,True
config_7504,accurate,556,Crashed,True
config_7505,accurate,259,Crashed,True
config_7506,accurate,38,Crashed,True
config_7507,accurate,1,Crashed,True
config_7508,accurate,479,Crashed,True
config_7509,accurate,12,Crashed,True
config_751,accurate,245,Crashed,True
config_7510,accurate,2947,Crashed,True
config_7511,accurate,1,Crashed,True
config_7512,accurate,3099,Complete,False
config_7513,accurate,1,Crashed,True
config_7514,accurate,56,Crashed,True
config_7515,accurate,513,Crashed,True
config_7516,accurate,38,Crashed,True
config_7517,accurate,67,Crashed,True
config_7518,accurate,438,Crashed,True
config_7519,accurate,62,Crashed,True
config_752,accurate,8313,Complete,False
config_7520,accurate,73,Crashed,True
config_7521,accurate,14,Crashed,True
config_7522,accurate,1803,Crashed,True
config_7523,accurate,61,Crashed,True
config_7524,accurate,2016,Crashed,True
config_7525,accurate,3779,Complete,False
config_7526,accurate,460,Crashed,True
config_7527,accurate,40,Crashed,True
config_7528,accurate,3023,Crashed,True
config_7529,accurate,6,Crashed,True
config_753,accurate,70,Crashed,True
config_7530,accurate,970,Crashed,True
config_7531,accurate,540,Crashed,True
config_7569,accurate,3,Crashed,True
config_757,accurate,58,Crashed,True
config_7570,accurate,149,Crashed,True
config_7571,accurate,2064,Complete,False
config_7572,accurate,300,Crashed,True
config_7573,accurate,54,Crashed,True
config_7574,accurate,1,Crashed,True
config_7575,accurate,3983,Crashed,True
config_7576,accurate,543,Crashed,True
config_7577,accurate,7145,Complete,False
config_7578,accurate,282,Complete,False
config_7579,accurate,257,Crashed,True
config_758,accurate,70,Crashed,True
config_7580,accurate,1005,Crashed,True
config_7581,accurate,461,Crashed,True
config_7582,accurate,1840,Complete,False
config_7583,accurate,60,Crashed,True
config_7584,accurate,884,Crashed,True
config_7585,accurate,236,Crashed,True
config_7586,accurate,173,Crashed,True
config_7442,accurate,3539,Complete,False
config_7443,accurate,2722,Crashed,True
config_7444,accurate,446,Crashed,True
config_7445,accurate,8,Crashed,True
config_7446,accurate,32,Crashed,True
config_7447,accurate,1580,Crashed,True
config_7448,accurate,3018,Complete,False
config_7449,accurate,38,Crashed,True
config_745,accurate,1304,Crashed,True
config_7450,accurate,1666,Complete,False
config_7451,accurate,51,Crashed,True
config_7452,accurate,59,Crashed,True
config_7453,accurate,335,Crashed,True
config_7454,accurate,894,Crashed,True
config_7455,accurate,1937,Crashed,True
config_7456,accurate,60,Crashed,True
config_7457,accurate,438,Crashed,True
config_7458,accurate,9365,Complete,False
config_7459,accurate,1730,Crashed,True
config_746,accurate,446,Crashed,True
config_7479,accurate,1,Crashed,True
config_748,accurate,14,Crashed,True
config_7480,accurate,28,Crashed,True
config_7481,accurate,1268,Crashed,True
config_7482,accurate,449,Crashed,True
config_7483,accurate,7268,Complete,False
config_7484,accurate,1,Crashed,True
config_7485,accurate,8000,Complete,False
config_7486,accurate,338,Crashed,True
config_7487,accurate,3425,Crashed,True
config_7488,accurate,6,Crashed,True
config_7489,accurate,448,Crashed,True
config_749,accurate,973,Crashed,True
config_7490,accurate,63,Crashed,True
config_7491,accurate,4801,Complete,False
config_7492,accurate,3,Crashed,True
config_7493,accurate,8,Crashed,True
config_7494,accurate,1940,Complete,False
config_7495,accurate,3377,Crashed,True
config_7496,accurate,53,Crashed,True
config_7550,accurate,444,Crashed,True
config_7551,accurate,128,Complete,False
config_7552,accurate,1271,Crashed,True
config_7553,accurate,14,Crashed,True
config_7554,accurate,30,Crashed,True
config_7555,accurate,239,Crashed,True
config_7556,accurate,1,Crashed,True
config_7557,accurate,61,Crashed,True
config_7558,accurate,89,Crashed,True
config_7559,accurate,285,Crashed,True
config_756,accurate,2166,Crashed,True
config_7560,accurate,2438,Crashed,True
config_7561,accurate,26,Crashed,True
config_7562,accurate,243,Crashed,True
config_7563,accurate,406,Crashed,True
config_7564,accurate,5748,Crashed,True
config_7565,accurate,52,Crashed,True
config_7566,accurate,1,Crashed,True
config_7567,accurate,8439,Crashed,True
config_7568,accurate,5347,Crashed,True
config_7820,accurate,474,Crashed,True
config_7821,accurate,22,Crashed,True
config_7822,accurate,1,Crashed,True
config_7823,accurate,4,Crashed,True
config_7824,accurate,1908,Complete,False
config_7825,accurate,910,Crashed,True
config_7826,accurate,14,Crashed,True
config_7827,accurate,1734,Complete,False
config_7828,accurate,450,Crashed,True
config_7829,accurate,36,Crashed,True
config_783,accurate,20,Crashed,True
config_7830,accurate,42,Crashed,True
config_7831,accurate,1,Crashed,True
config_7832,accurate,247,Crashed,True
config_7833,accurate,44,Crashed,True
config_7834,accurate,10,Crashed,True
config_7835,accurate,542,Crashed,True
config_7836,accurate,69,Crashed,True
config_7837,accurate,3,Crashed,True
config_7838,accurate,63,Crashed,True
config_7712,accurate,70,Crashed,True
config_7713,accurate,907,Complete,False
config_7714,accurate,2051,Complete,False
config_7715,accurate,715,Complete,False
config_7716,accurate,1199,Crashed,True
config_7717,accurate,52,Crashed,True
config_7718,accurate,250,Crashed,True
config_7719,accurate,68,Crashed,True
config_772,accurate,59,Crashed,True
config_7720,accurate,390,Complete,False
config_7721,accurate,2357,Crashed,True
config_7722,accurate,1105,Crashed,True
config_7723,accurate,1975,Complete,False
config_7724,accurate,6,Crashed,True
config_7725,accurate,44,Crashed,True
config_7726,accurate,48,Crashed,True
config_7727,accurate,326,Complete,False
config_7728,accurate,7415,Crashed,True
config_7729,accurate,9,Crashed,True
config_773,accurate,2155,Complete,False
config_7622,accurate,4,Crashed,True
config_7623,accurate,236,Crashed,True
config_7624,accurate,243,Crashed,True
config_7625,accurate,7,Crashed,True
config_7626,accurate,1802,Crashed,True
config_7627,accurate,5,Crashed,True
config_7628,accurate,278,Complete,False
config_7629,accurate,4592,Complete,False
config_763,accurate,6672,Complete,False
config_7630,accurate,28,Crashed,True
config_7631,accurate,71,Crashed,True
config_7632,accurate,440,Crashed,True
config_7633,accurate,55,Crashed,True
config_7634,accurate,320,Crashed,True
config_7635,accurate,74,Crashed,True
config_7636,accurate,4928,Crashed,True
config_7637,accurate,458,Crashed,True
config_7638,accurate,72,Crashed,True
config_7639,accurate,5852,Complete,False
config_764,accurate,258,Crashed,True
config_7730,accurate,14,Crashed,True
config_7731,accurate,3048,Complete,False
config_7732,accurate,3231,Crashed,True
config_7733,accurate,2781,Crashed,True
config_7734,accurate,28,Crashed,True
config_7735,accurate,973,Crashed,True
config_7736,accurate,444,Crashed,True
config_7737,accurate,529,Complete,False
config_7738,accurate,2697,Complete,False
config_7739,accurate,75,Crashed,True
config_774,accurate,448,Crashed,True
config_7740,accurate,63,Crashed,True
config_7741,accurate,1,Crashed,True
config_7742,accurate,290,Crashed,True
config_7743,accurate,4599,Crashed,True
config_7744,accurate,67,Crashed,True
config_7745,accurate,2,Crashed,True
config_7746,accurate,725,Complete,False
config_7747,accurate,1,Crashed,True
config_7748,accurate,4075,Crashed,True
config_7587,accurate,2217,Complete,False
config_7588,accurate,1552,Complete,False
config_7589,accurate,7948,Complete,False
config_759,accurate,68,Crashed,True
config_7590,accurate,67,Crashed,True
config_7591,accurate,1997,Crashed,True
config_7592,accurate,3,Crashed,True
config_7593,accurate,4,Crashed,True
config_7594,accurate,5237,Complete,False
config_7595,accurate,185,Complete,False
config_7596,accurate,6744,Crashed,True
config_7597,accurate,246,Crashed,True
config_7598,accurate,982,Crashed,True
config_7599,accurate,445,Crashed,True
config_76,accurate,1116,Complete,False
config_760,accurate,771,Complete,False
config_7600,accurate,2447,Complete,False
config_7601,accurate,1614,Complete,False
config_7602,accurate,1010,Crashed,True
config_7603,accurate,1974,Complete,False
config_7785,accurate,42,Crashed,True
config_7786,accurate,5,Crashed,True
config_7787,accurate,3129,Crashed,True
config_7788,accurate,58,Crashed,True
config_7789,accurate,340,Complete,False
config_779,accurate,1548,Crashed,True
config_7790,accurate,1672,Complete,False
config_7791,accurate,456,Crashed,True
config_7792,accurate,6512,Complete,False
config_7793,accurate,775,Complete,False
config_7794,accurate,22,Crashed,True
config_7795,accurate,10,Crashed,True
config_7796,accurate,2919,Crashed,True
config_7797,accurate,1610,Crashed,True
config_7798,accurate,3,Crashed,True
config_7799,accurate,447,Crashed,True
config_78,accurate,470,Crashed,True
config_780,accurate,1236,Complete,False
config_7800,accurate,2168,Crashed,True
config_7801,accurate,10,Crashed,True
config_7695,accurate,438,Crashed,True
config_7696,accurate,252,Crashed,True
config_7697,accurate,10,Crashed,True
config_7698,accurate,2,Crashed,True
config_7699,accurate,10,Crashed,True
config_77,accurate,8,Crashed,True
config_770,accurate,44,Crashed,True
config_7700,accurate,55,Crashed,True
config_7701,accurate,3714,Crashed,True
config_7702,accurate,2,Crashed,True
config_7703,accurate,4,Crashed,True
config_7704,accurate,801,Complete,False
config_7705,accurate,9430,Complete,False
config_7706,accurate,5,Crashed,True
config_7707,accurate,3591,Complete,False
config_7708,accurate,49,Crashed,True
config_7709,accurate,4422,Complete,False
config_771,accurate,1,Crashed,True
config_7710,accurate,4513,Crashed,True
config_7711,accurate,5815,Complete,False
config_7839,accurate,243,Crashed,True
config_784,accurate,964,Crashed,True
config_7840,accurate,975,Crashed,True
config_7841,accurate,425,Crashed,True
config_7842,accurate,24,Crashed,True
config_7843,accurate,961,Crashed,True
config_7844,accurate,433,Crashed,True
config_7845,accurate,6190,Complete,False
config_7846,accurate,5,Crashed,True
config_7847,accurate,2,Crashed,True
config_7848,accurate,450,Crashed,True
config_7849,accurate,54,Crashed,True
config_785,accurate,2260,Crashed,True
config_7850,accurate,452,Crashed,True
config_7851,accurate,65,Crashed,True
config_7852,accurate,276,Crashed,True
config_7853,accurate,3,Crashed,True
config_7854,accurate,2209,Complete,False
config_7855,accurate,4806,Complete,False
config_7856,accurate,57,Crashed,True
config_7640,accurate,823,Crashed,True
config_7641,accurate,450,Crashed,True
config_7642,accurate,3239,Crashed,True
